abcd_status,audited_shared_helpers,boundary_helpers,catalog_status,contract_sha256,contract_text,direct_shared_helpers,ensures,implementation_body_status,input_order,law_constrained_helpers,module,private_helper_callee_closure,proof_order,proof_status,reachable_shared_helpers,requires,semantic_family,source_backed_helpers,source_excerpt,source_reference,target,unsafe_intrinsic_trait_allocator_dependencies
B,fnmut_adjacent_bool_outputs,fnmut_adjacent_bool_outputs,generated-new-real-relation-spec,80e4f475a84b6ff11ec6e88ee55cce03dfb45ab9153f0ee0ff23af1461651e1e,"pub assume_specification<'a, T, F: core::ops::FnMut(&'a T, &'a T) -> bool>[ <[T]>::is_sorted_by::<F> ]( slice: &'a [T], compare: F, ) -> (ret: bool) ensures slice_sorted_by_bool_compare_result(slice@, compare, ret), ;",slice_sorted_by_bool_compare_result,result follows the source adjacent-comparator call trace over self@; true iff every observed adjacent comparator result is true,source_body_extracted:1cb452749dadbe91c21b3c460fa9ef9e84b17ffef85eb59c88b3e350f63e8d14:proof_manifests/058_core_slice_is_sorted_by/source_body.json,58,,slice,source_indexed_conservative_count=8; executable array_windows::<2>() adjacent-pair traversal with lower source-backed FnMut comparator output/trace observation boundary; manifest=proof_manifests/058_core_slice_is_sorted_by/dependency_assumption_manifest.json,index=112;tier=2; manifest=proof_inventory/proof_order.json,actual_verus_verified_modulo_source_backed_iterator_view_boundary_and_executable_array_windows_all_fnmut_compare_observation_boundary,fnmut_adjacent_bool_outputs;fnmut_adjacent_bool_trace_valid;slice_adjacent_pair_count;slice_sorted_by_bool_compare;slice_sorted_by_bool_compare_result,none beyond documented Rust panic/unsafe domains,search-prefix-suffix-ordering,,"pub fn is_sorted_by<'a, F>(&'a self, mut compare: F) -> bool where F: FnMut(&'a T, &'a T) -> bool,",core/src/slice/mod.rs:4778,core::slice::is_sorted_by,categories=trait_or_callback via source-backed FnMut adjacent bool comparator output/trace observation boundary; manifest=proof_manifests/058_core_slice_is_sorted_by/dependency_assumption_manifest.json
B,fnmut_adjacent_key_outputs;partial_ord_leq_observed,fnmut_adjacent_key_outputs,generated-new-real-relation-spec,fb3ad6f8ec30ff64ecfebf078f843f4c822df5b105d318b12524c7004ea20e8a,"pub assume_specification<'a, T, F: core::ops::FnMut(&'a T) -> K, K: core::cmp::PartialOrd>[ <[T]>::is_sorted_by_key::<F, K> ]( slice: &'a [T], f: F, ) -> (ret: bool) ensures slice_sorted_by_partial_key_result::<F, T, K>(slice@, f, ret), ;",slice_sorted_by_partial_key_result,result follows the source key-extraction call trace over self@; true iff the observed adjacent keys are sorted,source_body_extracted:e3b02a9c38338889be9bba5f3eacb2c6f20766070881944f14b52cbefaf41978:proof_manifests/059_core_slice_is_sorted_by_key/source_body.json,59,partial_ord_leq_observed,slice,source_indexed_conservative_count=1; executable Iter::is_sorted_by_key first-key/adjacent-key traversal with lower source-backed FnMut key-output trace and PartialOrd comparison observation boundaries; manifest=proof_manifests/059_core_slice_is_sorted_by_key/dependency_assumption_manifest.json,index=58;tier=1; manifest=proof_inventory/proof_order.json,actual_verus_verified_modulo_source_backed_iterator_view_boundary_and_fnmut_key_observation_boundary,fnmut_adjacent_key_outputs;fnmut_adjacent_key_trace_valid;partial_ord_leq_observed;slice_sorted_by_partial_key;slice_sorted_by_partial_key_result,none beyond documented Rust panic/unsafe domains,search-prefix-suffix-ordering,,"pub fn is_sorted_by_key<'a, F, K>(&'a self, f: F) -> bool where F: FnMut(&'a T) -> K, K: PartialOrd,",core/src/slice/mod.rs:4802,core::slice::is_sorted_by_key,categories=trait_or_callback via source-backed FnMut key-output trace and PartialOrd comparison observation boundaries; manifest=proof_manifests/059_core_slice_is_sorted_by_key/dependency_assumption_manifest.json
B,slice_iterator_view,IterMut::new executable constructor-to-view model; raw NonNull/end_or_len mutable iterator representation reviewed but not an external_body,generated-new-real-relation-spec,010730e1a90b247fbe1ecbef8e5a9cfc86e072e2ad5cbac516bd66c85c6bc648,"pub assume_specification<'a, T>[ <[T]>::iter_mut ]( slice: &'a mut [T], ) -> (iter: core::slice::IterMut<'a, T>) ensures slice_iterator_view::<core::slice::IterMut<'a, T>, T>(iter).source == old(slice)@, slice_iterator_view::<core::slice::IterMut<'a, T>, T>(iter).remaining == old(slice)@, final(slice)@ == old(slice)@, ;",slice_iterator_view,"slice_iterator_view(result).remaining == old(self)@.as_ref(); IteratorSpec::initial_value_relation(result, result); final(self)@ is determined by updates through yielded mutable references and preserves iteration order",source_body_extracted:4e6646d30b8a5a57aa136cc9ea393ce812936e6e5c2eb9fd4afc034eb8d5242c:proof_manifests/060_core_slice_iter_mut/source_body.json,60,slice_iterator_view,slice,source_indexed_conservative_count=1; constructor-to-view model verified without external_body for IterMut::new; manifest=proof_manifests/060_core_slice_iter_mut/dependency_assumption_manifest.json,index=18;tier=0; manifest=proof_inventory/proof_order.json,actual_verus_verified_modulo_source_backed_iterator_view_boundary_and_constructor_model_boundary:proof_harnesses/060_core_slice_iter_mut/evidence/verus_stdout.txt,slice_iterator_view,none beyond documented Rust panic/unsafe domains,iterator-splitting-and-chunking,"IterMut fields from core/src/slice/iter.rs:194-205 and IterMut::new from core/src/slice/iter.rs:219-246 are modeled by an executable Ghost view initialized from old(slice)@ while proving final(slice)@ == old(slice)@; NonNull/end_or_len raw pointer provenance remains a reviewed source-to-Verus representation limit, not a trusted constructor body","pub const fn iter_mut(&mut self) -> IterMut<'_, T>",core/src/slice/mod.rs:1063,core::slice::iter_mut,"categories=raw_pointer_or_provenance,unsafe via reviewed IterMut::new raw representation modeled by executable constructor view; manifest=proof_manifests/060_core_slice_iter_mut/dependency_assumption_manifest.json"
B,array_ref_view,,generated-new-real-relation-spec,a029f2bc376a9e114b3319e997cebd140fb1b45b37df909953035611a5a8cb21,"pub assume_specification<T, const N: usize>[ <[T]>::last_chunk::<N> ]( slice: &[T], ) -> (ret: Option<&[T; N]>) ensures (N as int) <= slice@.len() ==> ret.is_some() && array_ref_view(ret.unwrap()) == slice_fixed_suffix::<T, N>(slice@), (N as int) > slice@.len() ==> ret.is_none(), ;",array_ref_view;slice_fixed_suffix,"result.is_some() <==> old(self)@.len() >= N; when Some(chunk), array_view(chunk) is the exact suffix subrange of old(self)@ of length N",source_body_extracted:1cd96ff4fc6dafb14815b1b402d6844b2f87c5740529e5e5e85db47e433ad811:proof_manifests/061_core_slice_last_chunk/source_body.json,61,,slice,source_indexed_conservative_count=3; manifest=proof_manifests/061_core_slice_last_chunk/dependency_assumption_manifest.json,index=59;tier=1; manifest=proof_inventory/proof_order.json,actual_verus_verified_modulo_source_backed_last_chunk_array_ref_cast_and_vstd_split_boundary,array_ref_view;slice_fixed_suffix,none beyond documented Rust panic/unsafe domains,iterator-splitting-and-chunking,array_ref_view,pub const fn last_chunk<const N: usize>(&self) -> Option<&[T; N]>,core/src/slice/mod.rs:509,core::slice::last_chunk,"categories=raw_pointer_or_provenance,unsafe via source-backed last_chunk array-ref cast boundary; manifest=proof_manifests/061_core_slice_last_chunk/dependency_assumption_manifest.json"
B,array_mut_ref_view;array_value_view,,generated-new-real-relation-spec,32a4497f959b05a42448f7ea2a070f4e3635c1b46d5c08628772d7601f9f9e57,"pub assume_specification<T, const N: usize>[ <[T]>::last_chunk_mut::<N> ]( slice: &mut [T], ) -> (ret: Option<&mut [T; N]>) ensures (N as int) <= old(slice)@.len() ==> ret.is_some() && array_mut_ref_view(ret.unwrap()) == slice_fixed_suffix::<T, N>(old(slice)@) && final(slice)@ == old(slice)@.subrange(0, (old(slice)@.len() - N) as int) + array_value_view(*final(ret.unwrap())), (N as int) > old(slice)@.len() ==> ret.is_none() && final(slice)@ == old(slice)@, ;",array_mut_ref_view;array_value_view;slice_fixed_suffix,"result.is_some() <==> old(self)@.len() >= N; when Some(chunk), array_view(chunk) is the exact suffix subrange of old(self)@ of length N; final(self)@ is old(self)@ with the returned chunk subrange replaced by array_view(final(chunk)) and all other indices unchanged",source_body_extracted:cc48aeefd7888744bec1500626ba5bc1a4dc8e47df42e3d7e458d293f366ebd4:proof_manifests/062_core_slice_last_chunk_mut/source_body.json,62,,slice,source_indexed_conservative_count=3; manifest=proof_manifests/062_core_slice_last_chunk_mut/dependency_assumption_manifest.json,index=60;tier=1; manifest=proof_inventory/proof_order.json,actual_verus_verified_modulo_source_backed_raw_pointer_cast_boundary_and_vstd_split_at_mut_suffix_boundary:proof_harnesses/062_core_slice_last_chunk_mut/evidence/verus_stdout.txt,array_mut_ref_view;array_value_view;slice_fixed_suffix,none beyond documented Rust panic/unsafe domains,iterator-splitting-and-chunking,array_mut_ref_view;array_value_view,pub const fn last_chunk_mut<const N: usize>(&mut self) -> Option<&mut [T; N]>,core/src/slice/mod.rs:539,core::slice::last_chunk_mut,"categories=raw_pointer_or_provenance,unsafe; manifest=proof_manifests/062_core_slice_last_chunk_mut/dependency_assumption_manifest.json"
B,ascii_lower_byte,none: numeric u8 matches! range-pattern helper and ASCII bitmask chain verified in target harness,generated-new-real-relation-spec,d6dce9420cddad0413b0bed44fb00d85925e032f013a6dfcc7043c40b078dbe7,"pub assume_specification[ <[u8]>::make_ascii_lowercase ]( slice: &mut [u8], ) ensures final(slice)@ == ascii_lower_seq(old(slice)@), ;",ascii_lower_seq,"final(self)@ == Seq::new(old(self)@.len(), |i| ascii_lower_byte(old(self)@[i]))",source_body_extracted:99b4bddf55d14d92fa75efad7c8d9ef8f8c913fc37ddb27890837fe3c0209f26:proof_manifests/063_core_slice_make_ascii_lowercase/source_body.json,63,,slice,"verified_primitive_helper_count=3; range_pattern_verified=matches!(byte,0x41u8..=0x5au8); manifest=proof_manifests/063_core_slice_make_ascii_lowercase/dependency_assumption_manifest.json",index=19;tier=0; manifest=proof_inventory/proof_order.json,actual_verus_verified_no_trusted_boundary:proof_harnesses/063_core_slice_make_ascii_lowercase/evidence/verus_stdout.txt,ascii_is_uppercase;ascii_lower_byte;ascii_lower_seq,none beyond documented Rust panic/unsafe domains,ascii-byte-sequence,ascii_lower_byte,pub const fn make_ascii_lowercase(&mut self),core/src/slice/ascii.rs:195,core::slice::make_ascii_lowercase,categories=none; resolved_by=target-local numeric u8 range-pattern and ASCII bitmask proof; manifest=proof_manifests/063_core_slice_make_ascii_lowercase/dependency_assumption_manifest.json
B,ascii_upper_byte,none: numeric u8 matches! range-pattern helper and ASCII bitmask chain verified in target harness,generated-new-real-relation-spec,c54a37985a0cd75a2c875c6a9e3b882371ef243c7c5f08586e167fe65450dbdc,"pub assume_specification[ <[u8]>::make_ascii_uppercase ]( slice: &mut [u8], ) ensures final(slice)@ == ascii_upper_seq(old(slice)@), ;",ascii_upper_seq,"final(self)@ == Seq::new(old(self)@.len(), |i| ascii_upper_byte(old(self)@[i]))",source_body_extracted:27e449dd46ebb3c67e4e390a7ea84e40a3065861456b65c55bee8f0bf208205f:proof_manifests/064_core_slice_make_ascii_uppercase/source_body.json,64,,slice,"verified_primitive_helper_count=3; range_pattern_verified=matches!(byte,0x61u8..=0x7au8); manifest=proof_manifests/064_core_slice_make_ascii_uppercase/dependency_assumption_manifest.json",index=20;tier=0; manifest=proof_inventory/proof_order.json,actual_verus_verified_no_trusted_boundary:proof_harnesses/064_core_slice_make_ascii_uppercase/evidence/verus_stdout.txt,ascii_is_lowercase;ascii_upper_byte;ascii_upper_seq,none beyond documented Rust panic/unsafe domains,ascii-byte-sequence,ascii_upper_byte,pub const fn make_ascii_uppercase(&mut self),core/src/slice/ascii.rs:173,core::slice::make_ascii_uppercase,categories=none; resolved_by=target-local numeric u8 range-pattern and ASCII bitmask proof; manifest=proof_manifests/064_core_slice_make_ascii_uppercase/dependency_assumption_manifest.json
B,fnmut_predicate_observed,fnmut_predicate_observed,generated-new-real-relation-spec,f28650f03f1c7e571f308b88c4dea8453057ce7b4b33946af0745ae5517fd695,"pub assume_specification<T, P: core::ops::FnMut(&T) -> bool>[ <[T]>::partition_point::<P> ](slice: &[T], pred: P) -> (index: usize) ensures slice_partition_point_result(slice@, pred, index);",slice_partition_point_result,"slice_partition_point_result(slice@, pred, index)",source_body_extracted:989bce474e90ae13596dd90fece85ddea4a8f612de8833a19f06e60087c06066:proof_manifests/065_core_slice_partition_point/source_body.json,65,,slice,source_indexed_conservative_count=0; reviewed_dependency=core::slice::binary_search_by; manifest=proof_manifests/065_core_slice_partition_point/dependency_assumption_manifest.json,index=113;tier=2; manifest=proof_inventory/proof_order.json,actual_verus_verified_modulo_reviewed_binary_search_by_fnmut_predicate_observation_boundary,fnmut_predicate_observed;slice_partition_point_result;slice_partitioned_by_predicate,none beyond documented Rust panic/unsafe domains,search-prefix-suffix-ordering,rust_1_96_partition_point_result_bridge executable Ok/Err proof over slice_partition_point_binary_search_result and slice_partition_point_result,"pub fn partition_point<P>(&self, mut pred: P) -> usize where P: FnMut(&T) -> bool,",core/src/slice/mod.rs:4861,core::slice::partition_point,categories=trait_or_callback via reviewed binary_search_by dependency and source-backed FnMut predicate observation; manifest=proof_manifests/065_core_slice_partition_point/dependency_assumption_manifest.json
B,slice_iterator_view,,generated-new-real-relation-spec,01660b9d429106741e4cca12b42e775dea36d479ce5f592d5e31877f84e682f7,"pub assume_specification<'a, T>[ <[T]>::rchunks ]( slice: &'a [T], chunk_size: usize, ) -> (iter: core::slice::RChunks<'a, T>) requires chunk_size != 0, ensures slice_iterator_view::<core::slice::RChunks<'a, T>, T>(iter).source == slice@, slice_iterator_view::<core::slice::RChunks<'a, T>, T>(iter).remaining == slice@, slice_iterator_view::<core::slice::RChunks<'a, T>, T>(iter).yielded_prefix == Seq::empty(), slice_iterator_view::<core::slice::RChunks<'a, T>, T>(iter).remainder == Seq::empty(), slice_iterator_view::<core::slice::RChunks<'a, T>, T>(iter).chunk_size == chunk_size as int, slice_iterator_view::<core::slice::RChunks<'a, T>, T>(iter).reverse, ;",slice_iterator_view,"slice_iterator_view(result) records self@ as source/remaining, empty yielded_prefix and remainder, chunk_size, and reverse source order",source_body_extracted:b9b3dcbff1d8e2bf876c0c0525c3ba2b65d44b886640c210c255b801e83d00d5:proof_manifests/066_core_slice_rchunks/source_body.json,66,slice_iterator_view,slice,source_indexed_conservative_count=0; manifest=proof_manifests/066_core_slice_rchunks/dependency_assumption_manifest.json,index=21;tier=0; manifest=proof_inventory/proof_order.json,actual_verus_verified_modulo_source_backed_iterator_view_boundary:proof_harnesses/066_core_slice_rchunks/evidence/verus_stdout.txt,slice_iterator_view,chunk_size != 0,iterator-splitting-and-chunking,,"pub const fn rchunks(&self, chunk_size: usize) -> RChunks<'_, T>",core/src/slice/mod.rs:1689,core::slice::rchunks,categories=panic_or_bounds; manifest=proof_manifests/066_core_slice_rchunks/dependency_assumption_manifest.json
B,slice_iterator_view,,generated-new-real-relation-spec,3a93aab0d747e07db2eef8f72b26f82e2bc42e4a4840531020d98708346f7e1d,"pub assume_specification<'a, T>[ <[T]>::rchunks_exact ]( slice: &'a [T], chunk_size: usize, ) -> (iter: core::slice::RChunksExact<'a, T>) requires chunk_size != 0, ensures slice_iterator_view::<core::slice::RChunksExact<'a, T>, T>(iter).source == slice@, slice_iterator_view::<core::slice::RChunksExact<'a, T>, T>(iter).yielded_prefix == Seq::empty(), slice_iterator_view::<core::slice::RChunksExact<'a, T>, T>(iter).chunk_size == chunk_size as int, slice_iterator_view::<core::slice::RChunksExact<'a, T>, T>(iter).reverse, slice_chunk_partition::<T>(slice_iterator_view::<core::slice::RChunksExact<'a, T>, T>(iter)), ;",slice_chunk_partition;slice_iterator_view,"slice_iterator_view(result) records self@, empty yielded_prefix, reverse exact chunk partition, and a prefix remainder shorter than chunk_size",source_body_extracted:6b74e9fdc203699eb8b38833da4d97d1d4077128f349673a72ef680166449878:proof_manifests/067_core_slice_rchunks_exact/source_body.json,67,slice_iterator_view,slice,RChunksExact::new verified in same harness; manifest=proof_manifests/067_core_slice_rchunks_exact/dependency_assumption_manifest.json,index=22;tier=0; manifest=proof_inventory/proof_order.json,actual_verus_verified_modulo_source_backed_iterator_view_boundary_and_split_boundary:proof_harnesses/067_core_slice_rchunks_exact/evidence/verus_stdout.txt,slice_chunk_partition;slice_iterator_view;slice_iterator_well_formed,chunk_size != 0,iterator-splitting-and-chunking,,"pub const fn rchunks_exact(&self, chunk_size: usize) -> RChunksExact<'_, T>",core/src/slice/mod.rs:1778,core::slice::rchunks_exact,"categories=panic_or_bounds,unsafe_private_helper_split; manifest=proof_manifests/067_core_slice_rchunks_exact/dependency_assumption_manifest.json"
B,slice_iterator_view,,generated-new-real-relation-spec,64f0260c2044e5b2b440a7c66eb354d3685862070f8ad8979838a571fbe47afe,"pub assume_specification<'a, T>[ <[T]>::rchunks_exact_mut ]( slice: &'a mut [T], chunk_size: usize, ) -> (iter: core::slice::RChunksExactMut<'a, T>) requires chunk_size != 0, ensures slice_iterator_view::<core::slice::RChunksExactMut<'a, T>, T>(iter).source == old(slice)@, slice_iterator_view::<core::slice::RChunksExactMut<'a, T>, T>(iter).yielded_prefix == Seq::empty(), slice_iterator_view::<core::slice::RChunksExactMut<'a, T>, T>(iter).chunk_size == chunk_size as int, slice_iterator_view::<core::slice::RChunksExactMut<'a, T>, T>(iter).reverse, slice_chunk_partition::<T>(slice_iterator_view::<core::slice::RChunksExactMut<'a, T>, T>(iter)), ;",slice_chunk_partition;slice_iterator_view,"slice_iterator_view(result) records old(self)@, empty yielded_prefix, reverse exact chunk partition, and prefix remainder",source_body_extracted:136eb718ea6f19d2f05c0c4156515e5c635705da0ca17efbf6c8f04e56cc81f6:proof_manifests/068_core_slice_rchunks_exact_mut/source_body.json,68,slice_iterator_view,slice,RChunksExactMut::new preserved in mismatch harness; manifest=proof_manifests/068_core_slice_rchunks_exact_mut/dependency_assumption_manifest.json,index=23;tier=0; manifest=proof_inventory/proof_order.json,actual_verus_verified_modulo_source_backed_iterator_view_boundary:proof_harnesses/068_core_slice_rchunks_exact_mut/evidence/verus_stdout.txt,slice_chunk_partition;slice_iterator_view;slice_iterator_well_formed,chunk_size != 0,iterator-splitting-and-chunking,,"pub const fn rchunks_exact_mut(&mut self, chunk_size: usize) -> RChunksExactMut<'_, T>",core/src/slice/mod.rs:1827,core::slice::rchunks_exact_mut,"categories=panic_or_bounds,raw_pointer_or_provenance,unsafe_private_helper_split_mut; manifest=proof_manifests/068_core_slice_rchunks_exact_mut/dependency_assumption_manifest.json"
