record_id,record_type,target,input_order,local_index,kind,name,status,rationale,source_lines,source_sha256,source_excerpt_relpath,harness_path,attribute_line,declaration_line,signature,contract_end_line,contract_text,contract_sha256,matching_dependency_record_ids,semantic_role,semantic_disposition,target_postcondition_coverage,adjudication_rationale,adjudication_source_citations,raw_record_json,semantic_audit_category,semantic_audit_version
TS-093-D001,dependency-manifest-record,core::slice::split_inclusive_mut,93,1,source_backed_model_instantiation,slice_iterator_view::<SplitInclusiveMut>;slice_predicate_split_view,minimal_trusted_boundary_for_shared_helper_representation,The generated forward inclusive predicate-split vocabulary is instantiated as local open/closed specs over the extracted SplitInclusiveMut private mutable iterator state; this does not assume the target postcondition.,core/src/slice/iter.rs:807-821 and frozen_inputs/slice/specs/all_slice_specs.rs predicate-split vocabulary,,,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/093_core_slice_split_inclusive_mut/harness.rs,,,,,,,,panic-or-domain-transition,admissible-source-backed-support,partial-or-lower-level,"This exact frozen manifest record was audited as a named source dependency, callback, primitive, or local proof bridge. Its final disposition also incorporates every explicitly linked external site.",core/src/slice/iter.rs:807-821 and frozen_inputs/slice/specs/all_slice_specs.rs predicate-split vocabulary,"{""kind"":""source_backed_model_instantiation"",""name"":""slice_iterator_view::<SplitInclusiveMut>;slice_predicate_split_view"",""rationale"":""The generated forward inclusive predicate-split vocabulary is instantiated as local open/closed specs over the extracted SplitInclusiveMut private mutable iterator state; this does not assume the target postcondition."",""source_lines"":""core/src/slice/iter.rs:807-821 and frozen_inputs/slice/specs/all_slice_specs.rs predicate-split vocabulary"",""status"":""minimal_trusted_boundary_for_shared_helper_representation""}",source-backed-support,slice-unknown-authority-v3
TS-093-D002,dependency-manifest-record,core::slice::split_inclusive_mut,93,2,source_backed_iterator_view_boundary,repaired generated mutable-iterator contract without final-slice frame,actual_verus_verified_after_contract_repair,The remaining source-backed obligation is the iterator/chunk/predicate view abstraction over returned lazy mutable iterator state; the removed final(slice) frame is no longer part of the contract under proof.,core/src/slice/mod.rs:2326-2331; core/src/slice/iter.rs:816-821,,,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/093_core_slice_split_inclusive_mut/harness.rs,,,,,,,,panic-or-domain-transition,admissible-source-backed-support,partial-or-lower-level,"This exact frozen manifest record was audited as a named source dependency, callback, primitive, or local proof bridge. Its final disposition also incorporates every explicitly linked external site.",core/src/slice/mod.rs:2326-2331; core/src/slice/iter.rs:816-821,"{""kind"":""source_backed_iterator_view_boundary"",""name"":""repaired generated mutable-iterator contract without final-slice frame"",""rationale"":""The remaining source-backed obligation is the iterator/chunk/predicate view abstraction over returned lazy mutable iterator state; the removed final(slice) frame is no longer part of the contract under proof."",""source_lines"":""core/src/slice/mod.rs:2326-2331; core/src/slice/iter.rs:816-821"",""status"":""actual_verus_verified_after_contract_repair""}",source-backed-support,slice-unknown-authority-v3
TS-093-D003,dependency-manifest-record,core::slice::split_inclusive_mut,93,3,trait_or_callback,F: FnMut(&T) -> bool,preserved_callback_signature_without_target_body_assumption,The Rust constructor stores but does not invoke the predicate. The harness preserves the callback bound and uses only the audited uninterpreted predicate-observation relation.,core/src/slice/mod.rs:2326-2331 and core/src/slice/iter.rs:807-821,,,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/093_core_slice_split_inclusive_mut/harness.rs,,,,,,,,callback-or-trait-observation,admissible-source-backed-support,partial-or-lower-level,"This exact frozen manifest record was audited as a named source dependency, callback, primitive, or local proof bridge. Its final disposition also incorporates every explicitly linked external site.",core/src/slice/mod.rs:2326-2331 and core/src/slice/iter.rs:807-821,"{""kind"":""trait_or_callback"",""name"":""F: FnMut(&T) -> bool"",""rationale"":""The Rust constructor stores but does not invoke the predicate. The harness preserves the callback bound and uses only the audited uninterpreted predicate-observation relation."",""source_lines"":""core/src/slice/mod.rs:2326-2331 and core/src/slice/iter.rs:807-821"",""status"":""preserved_callback_signature_without_target_body_assumption""}",source-backed-support,slice-unknown-authority-v3
TS-093-D004,dependency-manifest-record,core::slice::split_inclusive_mut,93,4,source_backed_iterator_view_boundary,repaired generated mutable-iterator contract without final-slice frame,actual_verus_verified_after_contract_repair,The remaining source-backed obligation is the iterator/chunk/predicate view abstraction over returned lazy mutable iterator state; the removed final(slice) frame is no longer part of the contract under proof.,core/src/slice/mod.rs:2326-2331; core/src/slice/iter.rs:807-821; generated contract for <[T]>::split_inclusive_mut,,,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/093_core_slice_split_inclusive_mut/harness.rs,,,,,,,,panic-or-domain-transition,admissible-source-backed-support,partial-or-lower-level,"This exact frozen manifest record was audited as a named source dependency, callback, primitive, or local proof bridge. Its final disposition also incorporates every explicitly linked external site.",core/src/slice/mod.rs:2326-2331; core/src/slice/iter.rs:807-821; generated contract for <[T]>::split_inclusive_mut,"{""kind"":""source_backed_iterator_view_boundary"",""name"":""repaired generated mutable-iterator contract without final-slice frame"",""rationale"":""The remaining source-backed obligation is the iterator/chunk/predicate view abstraction over returned lazy mutable iterator state; the removed final(slice) frame is no longer part of the contract under proof."",""source_lines"":""core/src/slice/mod.rs:2326-2331; core/src/slice/iter.rs:807-821; generated contract for <[T]>::split_inclusive_mut"",""status"":""actual_verus_verified_after_contract_repair""}",source-backed-support,slice-unknown-authority-v3
TS-093-C001,private-helper-callee,core::slice::split_inclusive_mut,93,1,private_helper_callee_closure,SplitInclusiveMut::new,body_preserved_in_harness_actual_verus_verified_after_contract_repair,Source-indexed private/public callee closure retained by the implementation-proof dependency manifest.,core/src/slice/iter.rs:816-821,c309e04ca3da2fc4220ee3f93b4466c578ea7f3f2ef52cca6a3fdf8ac28e53d3,frozen_inputs/slice/rust-core-slice/iter.rs,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/093_core_slice_split_inclusive_mut/harness.rs,,,,,,,,source-callee-provenance,context-only-source-closure,not-an-executable-boundary,This record closes the source call graph for provenance. It does not itself add an assumed transition or observation.,core/src/slice/iter.rs:816-821,"{""body_end_line"":821,""disposition"":""body_preserved_in_harness_actual_verus_verified_after_contract_repair"",""frozen_relpath"":""frozen_inputs/slice/rust-core-slice/iter.rs"",""item_sha256"":""c309e04ca3da2fc4220ee3f93b4466c578ea7f3f2ef52cca6a3fdf8ac28e53d3"",""name"":""SplitInclusiveMut::new"",""public"":false,""signature_start_line"":816,""source_reference_path"":""core/src/slice/iter.rs""}",source-closure-provenance,slice-unknown-authority-v3
TS-096-D001,dependency-manifest-record,core::slice::split_last_chunk_mut,96,1,shared_model_helper,array_mut_ref_view;array_value_view;slice_fixed_suffix,audited_generated_contract_vocabulary_instantiated_in_harness,The generated mutable fixed-suffix vocabulary is inlined as open spec definitions so Verus can check split_last_chunk_mut without assuming the target postcondition.,frozen_inputs/slice/specs/slice_shared_vocabulary.rs:913-935,,,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/096_core_slice_split_last_chunk_mut/harness.rs,,,,,,,,specification-vocabulary,context-only-specification-vocabulary,not-an-executable-boundary,"This record identifies target-local specification vocabulary. It is retained for binding, but is not admitted as an executable Boundary_T observation or transition.",frozen_inputs/slice/specs/slice_shared_vocabulary.rs:913-935,"{""kind"":""shared_model_helper"",""name"":""array_mut_ref_view;array_value_view;slice_fixed_suffix"",""rationale"":""The generated mutable fixed-suffix vocabulary is inlined as open spec definitions so Verus can check split_last_chunk_mut without assuming the target postcondition."",""source_lines"":""frozen_inputs/slice/specs/slice_shared_vocabulary.rs:913-935"",""status"":""audited_generated_contract_vocabulary_instantiated_in_harness""}",specification-vocabulary,slice-unknown-authority-v3
TS-096-D002,dependency-manifest-record,core::slice::split_last_chunk_mut,96,2,existing_vstd_source_contract_boundary,<[T]>::split_at_mut,minimal_trusted_boundary_for_safe_mutable_slice_split_view_and_final_frame_facts,The Rust 1.96 target body calls safe split_at_mut(index) after checked_sub proves index = len - N. The harness uses the reviewed vstd mutable split view and final-frame facts at that in-bounds index while the exact-vstd implementation proof for split_at_mut remains a later obligation.,core/src/slice/mod.rs:482; core/src/slice/mod.rs:1947,,,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/096_core_slice_split_last_chunk_mut/harness.rs,,,,,,,,panic-or-domain-transition,admissible-source-backed-support,partial-or-lower-level,"This exact frozen manifest record was audited as a named source dependency, callback, primitive, or local proof bridge. Its final disposition also incorporates every explicitly linked external site.",core/src/slice/mod.rs:482; core/src/slice/mod.rs:1947,"{""kind"":""existing_vstd_source_contract_boundary"",""name"":""<[T]>::split_at_mut"",""rationale"":""The Rust 1.96 target body calls safe split_at_mut(index) after checked_sub proves index = len - N. The harness uses the reviewed vstd mutable split view and final-frame facts at that in-bounds index while the exact-vstd implementation proof for split_at_mut remains a later obligation."",""source_lines"":""core/src/slice/mod.rs:482; core/src/slice/mod.rs:1947"",""status"":""minimal_trusted_boundary_for_safe_mutable_slice_split_view_and_final_frame_facts""}",source-backed-support,slice-unknown-authority-v3
TS-096-D003,dependency-manifest-record,core::slice::split_last_chunk_mut,96,3,source_backed_raw_pointer_cast_boundary,rust_1_96_split_last_chunk_mut_array_ref,minimal_trusted_boundary_for_source_backed_mut_slice_suffix_array_ref_cast,The public target is executable and keeps the Rust 1.96 checked_sub early-None and split_at_mut(index) structure. Only the final unsafe suffix conversion `unsafe { &mut *(last.as_mut_ptr().cast_array()) }` is isolated in a target-local boundary whose precondition is the proved suffix length N and whose postcondition relates the returned mutable array reference to that suffix view and final frame.,core/src/slice/mod.rs:487,9b9156326fe8307c826a2e1599a682000caa3c60a78b9953c9e7b929dab147bd,proof_harnesses/096_core_slice_split_last_chunk_mut/source_excerpt.rs,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/096_core_slice_split_last_chunk_mut/harness.rs,,,,,,,,panic-or-domain-transition,admissible-source-backed-support,partial-or-lower-level,"This exact frozen manifest record was audited as a named source dependency, callback, primitive, or local proof bridge. Its final disposition also incorporates every explicitly linked external site.",core/src/slice/mod.rs:487,"{""kind"":""source_backed_raw_pointer_cast_boundary"",""name"":""rust_1_96_split_last_chunk_mut_array_ref"",""rationale"":""The public target is executable and keeps the Rust 1.96 checked_sub early-None and split_at_mut(index) structure. Only the final unsafe suffix conversion `unsafe { &mut *(last.as_mut_ptr().cast_array()) }` is isolated in a target-local boundary whose precondition is the proved suffix length N and whose postcondition relates the returned mutable array reference to that suffix view and final frame."",""source_excerpt_relpath"":""proof_harnesses/096_core_slice_split_last_chunk_mut/source_excerpt.rs"",""source_lines"":""core/src/slice/mod.rs:487"",""source_sha256"":""9b9156326fe8307c826a2e1599a682000caa3c60a78b9953c9e7b929dab147bd"",""status"":""minimal_trusted_boundary_for_source_backed_mut_slice_suffix_array_ref_cast""}",source-backed-support,slice-unknown-authority-v3
TS-096-C001,private-helper-callee,core::slice::split_last_chunk_mut,96,1,private_helper_callee_closure,len,source-indexed,Source-indexed private/public callee closure retained by the implementation-proof dependency manifest.,core/src/slice/iter/macros.rs:142-144,48328fef24b9a414c7599eb67374e2d10f3c26ce8316557ce897b9c9e5203fc1,frozen_inputs/slice/rust-core-slice/iter/macros.rs,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/096_core_slice_split_last_chunk_mut/harness.rs,,,,,,,,source-callee-provenance,context-only-source-closure,not-an-executable-boundary,This record closes the source call graph for provenance. It does not itself add an assumed transition or observation.,core/src/slice/iter/macros.rs:142-144,"{""body_end_line"":144,""frozen_relpath"":""frozen_inputs/slice/rust-core-slice/iter/macros.rs"",""item_sha256"":""48328fef24b9a414c7599eb67374e2d10f3c26ce8316557ce897b9c9e5203fc1"",""name"":""len"",""public"":false,""signature_start_line"":142,""source_reference_path"":""core/src/slice/iter/macros.rs""}",source-closure-provenance,slice-unknown-authority-v3
TS-096-C002,private-helper-callee,core::slice::split_last_chunk_mut,96,2,private_helper_callee_closure,len,source-indexed,Source-indexed private/public callee closure retained by the implementation-proof dependency manifest.,core/src/slice/sort/stable/drift.rs:295-297,39713253c1089e4b037e302f5b7358f257f51d24290f54f0efc0dc25d78323fc,frozen_inputs/slice/rust-core-slice/sort/stable/drift.rs,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/096_core_slice_split_last_chunk_mut/harness.rs,,,,,,,,source-callee-provenance,context-only-source-closure,not-an-executable-boundary,This record closes the source call graph for provenance. It does not itself add an assumed transition or observation.,core/src/slice/sort/stable/drift.rs:295-297,"{""body_end_line"":297,""frozen_relpath"":""frozen_inputs/slice/rust-core-slice/sort/stable/drift.rs"",""item_sha256"":""39713253c1089e4b037e302f5b7358f257f51d24290f54f0efc0dc25d78323fc"",""name"":""len"",""public"":false,""signature_start_line"":295,""source_reference_path"":""core/src/slice/sort/stable/drift.rs""}",source-closure-provenance,slice-unknown-authority-v3
TS-096-C003,private-helper-callee,core::slice::split_last_chunk_mut,96,3,private_helper_callee_closure,len,source-indexed,Source-indexed private/public callee closure retained by the implementation-proof dependency manifest.,alloc/src/vec/in_place_drop.rs:15-17,abc18bdf2169eed2a02867127488f3df813795a68b96b8e832725dab3e82adb9,frozen_inputs/vec/rust-alloc-vec/vec/in_place_drop.rs,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/096_core_slice_split_last_chunk_mut/harness.rs,,,,,,,,source-callee-provenance,context-only-source-closure,not-an-executable-boundary,This record closes the source call graph for provenance. It does not itself add an assumed transition or observation.,alloc/src/vec/in_place_drop.rs:15-17,"{""body_end_line"":17,""frozen_relpath"":""frozen_inputs/vec/rust-alloc-vec/vec/in_place_drop.rs"",""item_sha256"":""abc18bdf2169eed2a02867127488f3df813795a68b96b8e832725dab3e82adb9"",""name"":""len"",""public"":false,""signature_start_line"":15,""source_reference_path"":""alloc/src/vec/in_place_drop.rs""}",source-closure-provenance,slice-unknown-authority-v3
