target,category,status,rounds,initial_decision,final_decision,contract_form,typecheck_passed,det_status,r0_z3,classification,raw_det_reward,guarded_reward,semantic_guarded_reward,issues,semantic_gate_issues,semantic_review_issues,requires,ensures,contract_code,rationale
core::sync::atomic::AtomicI32::update,atomic,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:concurrency_or_hidden_state,,,,,,"Its returned prior value and atomic update depend on hidden concurrent state and potentially repeated FnMut calls, which current vstd cannot relate concretely."
core::sync::atomic::AtomicI64::as_ptr,atomic,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:concurrency_or_hidden_state,,,,,,"A useful contract must relate the raw pointer's identity and provenance to the atomic's hidden storage, for which current vstd has no suitable public abstraction."
core::sync::atomic::AtomicI64::compare_and_swap,atomic,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:concurrency_or_hidden_state,,,,,,"The returned old value and conditional write require a model of the atomic's concurrent hidden state, which current public vstd vocabulary does not expose."
core::sync::atomic::AtomicI64::fetch_update,atomic,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:concurrency_or_hidden_state,,,,,,"The result depends on concurrently changing atomic state, and the closure may be retried. vstd exposes no ordinary view or protocol that can relate the observed and updated AtomicI64 values soundly."
core::sync::atomic::AtomicI64::from_mut,atomic,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:concurrency_or_hidden_state,,,,,,Its useful semantics require relating the returned atomic reference to the same mutable storage and value as v. Current vstd lacks both an AtomicI64 state view and a suitable reference-identity relation for this mutable-reference return.
core::sync::atomic::AtomicI64::from_mut_slice,atomic,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:concurrency_or_hidden_state,,,,,,"A useful contract must preserve storage identity and relate every i64 element to atomic state. Those relations are unavailable in current vstd, and a length-only contract would not capture the API's substantive behavior."
core::sync::atomic::AtomicI64::from_ptr,atomic,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:concurrency_or_hidden_state,,,,,,"The unsafe conversion's semantics depend on pointer provenance, validity, alignment, lifetime, storage identity, and hidden atomic state. Current public vstd vocabulary cannot express that combination soundly."
core::sync::atomic::AtomicI64::get_mut,atomic,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:concurrency_or_hidden_state,,,,,,"A useful contract must connect the returned i64 reference, including its final value, to the exclusively borrowed atomic's hidden state. AtomicI64 has no suitable public view, and the mutable-reference result cannot be modeled adequately."
core::sync::atomic::AtomicI64::get_mut_slice,atomic,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:concurrency_or_hidden_state,,,,,,The substantive behavior is an identity-preserving mutable reinterpretation whose element values must correspond to hidden atomic states. Current vstd cannot state those per-element and final-state relations; length alone is insufficient.
core::sync::atomic::AtomicI64::into_inner,atomic,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:concurrency_or_hidden_state,,,,,,"The result is the consumed atomic's hidden value, but AtomicI64 has no ordinary public view in the current vstd vocabulary with which to relate that value."
core::sync::atomic::AtomicI64::try_update,atomic,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:concurrency_or_hidden_state,,,,,,Its result and closure invocations depend on hidden atomic state and possible interference; current vstd lacks a public abstraction expressing the operation's atomic transition.
core::sync::atomic::AtomicI64::update,atomic,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:concurrency_or_hidden_state,,,,,,"The returned prior value and installed value depend on an unmodeled atomic transition, potentially with repeated closure calls under interference."
core::sync::atomic::AtomicI8::as_ptr,atomic,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:concurrency_or_hidden_state,,,,,,"Although the source returns a pointer to internal storage, expressing its provenance, aliasing, and relationship to the atomic would require exposing private hidden state absent from public vstd vocabulary."
core::sync::atomic::AtomicI8::compare_and_swap,atomic,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:concurrency_or_hidden_state,,,,,,"The returned previous value and conditional update are determined by hidden concurrent atomic state, for which no suitable public vstd view or transition abstraction exists."
core::sync::atomic::AtomicI8::fetch_update,atomic,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:concurrency_or_hidden_state,,,,,,"Its Result and closure behavior depend on an unmodeled atomic state transition and interference, including potentially repeated closure invocations."
core::sync::atomic::AtomicI8::from_mut,atomic,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:concurrency_or_hidden_state,,,,,,"The useful behavior is alias-preserving reinterpretation of mutable storage, but core AtomicI8 has no public value view and current vstd cannot express the returned mutable reference's identity and writeback relation."
core::sync::atomic::AtomicI8::from_mut_slice,atomic,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:concurrency_or_hidden_state,,,,,,A useful contract must relate every returned atomic element to the same input storage and model later writeback. Current vstd exposes neither relation; preserving only the slice length would omit the method's essential semantics.
core::sync::atomic::AtomicI8::from_ptr,atomic,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:concurrency_or_hidden_state,,,,,,"A sound useful contract requires pointer validity, alignment, provenance, aliasing, lifetime, and atomic-access obligations plus an identity relation to the returned reference. This signature carries no vstd permission abstraction supporting those facts."
core::sync::atomic::AtomicI8::get_mut,atomic,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:concurrency_or_hidden_state,,,,,,"The useful facts are that the result contains the atomic's current value and that mutations write back into it. Without a public AtomicI8 value view, neither the initial value nor final writeback can be stated."
core::sync::atomic::AtomicI8::get_mut_slice,atomic,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:concurrency_or_hidden_state,,,,,,Current vstd cannot relate each returned integer to the corresponding hidden atomic value or express element-wise writeback. A length-only postcondition would not usefully specify the conversion.
core::sync::atomic::AtomicI8::into_inner,atomic,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:concurrency_or_hidden_state,,,,,,The result is the consumed atomic's hidden contained value. Core AtomicI8 has no public vstd view or permission in this signature with which to relate that value to self.
core::sync::atomic::AtomicI8::try_update,atomic,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:concurrency_or_hidden_state,,,,,,"Its result depends on hidden atomic state, interference, retries, and repeated FnMut calls; current vstd vocabulary cannot express the required linearization relation."
core::sync::atomic::AtomicI8::update,atomic,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:concurrency_or_hidden_state,,,,,,"The returned value and update depend on an unmodeled atomic linearization point, concurrent interference, and potentially repeated FnMut execution."
core::sync::atomic::AtomicIsize::as_ptr,atomic,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:concurrency_or_hidden_state,,,,,,"A useful contract must relate the raw pointer to the atomic's underlying storage and identity, which are not exposed by an existing public vstd abstraction."
core::sync::atomic::AtomicIsize::compare_and_swap,atomic,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:concurrency_or_hidden_state,,,,,,"The returned previous value and conditional write can only be specified relative to hidden atomic state at a linearization point, which ordinary views cannot express."
core::sync::atomic::AtomicIsize::fetch_update,atomic,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:concurrency_or_hidden_state,,,,,,"Its Result depends on hidden atomic state, concurrent retries, and potentially repeated FnMut calls; no existing public vocabulary captures that behavior soundly."
core::sync::atomic::AtomicIsize::from_mut,atomic,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:concurrency_or_hidden_state,,,,,,"The mutable-reference result reinterprets the same storage as an atomic; current vstd cannot express the required reference identity, representation aliasing, and atomic hidden state."
core::sync::atomic::AtomicIsize::from_mut_slice,atomic,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:concurrency_or_hidden_state,,,,,,"The mutable-reference result aliases the input storage as atomic objects, but vstd exposes neither the atomic state nor a suitable identity relation for this reinterpretation."
